,a  man  i  met  in  a  coffee  shop.	where  did  you  go? 
,where  did  you  go?	we  went  to  a  nice  restaurant. 
,we  went  to  a  nice  restaurant.	anywhere  else? 
,anywhere  else?	then  we  went  to  a  jazz  club. 
,then  we  went  to  a  jazz  club.	that  sounds  like  a  nice  date. 
,that  sounds  like  a  nice  date.	yes ,  it  was  pleasant. 
,yes ,  it  was  pleasant.	but  you  won't  date  him  again? 
,but  you  won't  date  him  again?	no.  he  was  nice ,  but  there  was  no  chemistry. 
,i  had  the  worst  date  the  other  night.	what  happened? 
,what  happened?	first  of  all ,  he  was  half  an  hour  late. 
,first  of  all ,  he  was  half  an  hour  late.	that's  not  a  good  start. 
,that's  not  a  good  start.	then  he  didn't  bother  to  apologize. 
,then  he  didn't  bother  to  apologize.	that's  rude. 
,that's  rude.	then  he  drove  too  fast  to  the  restaurant. 
,then  he  drove  too  fast  to  the  restaurant.	that's  dangerous. 
,that's  dangerous.	i  thought  about  getting  out  and  taking  a  taxi  home. 
,i  thought  about  getting  out  and  taking  a  taxi  home.	what  happened  at  the  restaurant? 
,what  happened  at  the  restaurant?	we  had  a  $40  meal ,  and  he  left  a  $1  tip! 
