,what  are  you  talking  about?	sunday  is  mother's  day. 
,sunday  is  mother's  day.	this  sunday? 
,this  sunday?	of  course.  it's  all  over  the  news. 
,of  course.  it's  all  over  the  news.	i  thought  it  was  next  sunday. 
,i  thought  it  was  next  sunday.	well ,  you'd  better  get  her  something. 
,well ,  you'd  better  get  her  something.	i'll  get  her  a  nice  card. 
,i'll  get  her  a  nice  card.	is  that  it? 
,is  that  it?	yes.  that's  all  i  ever  give  her. 
,yes.  that's  all  i  ever  give  her.	she  raised  you ,  and  all  you  ever  give  her  is  a  card? 
,she  raised  you ,  and  all  you  ever  give  her  is  a  card?	it's  okay.  she  knows  that  i  love  her. 
,i  don't  like  our  flag.	what's  the  matter  with  it? 
,what's  the  matter  with  it?	it's  too  much  like  other  flags. 
,it's  too  much  like  other  flags.	yes ,  a  lot  of  flags  have  stripes. 
,yes ,  a  lot  of  flags  have  stripes.	a  flag  should  be  pretty. 
,a  flag  should  be  pretty.	what  should  our  flag  look  like? 
,what  should  our  flag  look  like?	it  should  have  a  pretty  woman  on  it. 
,it  should  have  a  pretty  woman  on  it.	that's  ridiculous! 
,that's  ridiculous!	you  don't  like  pretty  women? 
,you  don't  like  pretty  women?	of  course  i  do.  but  not  on  our  flag! 
,of  course  i  do.  but  not  on  our  flag!	every  nation  should  have  a  pretty  woman  on  their  flag. 
,every  nation  should  have  a  pretty  woman  on  their  flag.	you  can't  go  to  war  carrying  a  flag  with  a  woman  on  it! 
